	点	122445	2	0
	点	122608	1	0
开始	按	122608	2	82
结束	滑	122690	2	1
	滑	122934	0	1
	滑	122934	3	-1
开始	按	123260	1	82
结束	滑	123342	1	-1
	点	123260	2	0
	滑	123586	0	1
	滑	123586	3	-1
	点	123913	1	0
开始	按	123913	3	81
结束	滑	123994	3	-1
	滑	124239	1	-1
	滑	124239	2	1
开始	按	124565	0	81
结束	滑	124646	0	1
	点	124565	2	0
	滑	124891	1	-1
	滑	124891	2	1
	滑	125217	1	-1
	滑	125217	2	1
	滑	125543	0	1
	滑	125543	3	-1
	滑	125869	1	-1
	滑	125869	2	1
	滑	126195	0	1
	滑	126195	3	-1
	点	126521	2	0
	点	126603	1	0
	点	126684	2	0
	点	126766	1	0
	点	126847	2	0
	点	127010	2	0
	点	127173	1	0
	点	127255	2	0
	点	127336	1	0
	点	127418	2	0
开始	滑	127500	1	-1
持续	按	127500	0	163
结束	滑	127663	0	1
开始	滑	127500	2	1
持续	按	127500	3	163
结束	滑	127663	3	-1
	滑	127826	1	-1
开始	滑	127826	2	1
结束	按	127826	3	1793
	点	127989	0	0
	滑	128152	0	1
	点	128315	1	0
	滑	128478	1	-1
	点	128641	0	0
	滑	128804	0	1
	点	128967	1	0
	滑	129130	1	-1
	点	129293	0	0
	滑	129456	0	1
	点	129619	1	0
开始	滑	129782	1	-1
持续	按	129782	0	163
持续	滑	129945	0	1
持续	按	129945	1	163
持续	滑	130108	1	-1
持续	按	130108	0	163
结束	滑	130271	0	1
开始	滑	129782	3	-1
持续	按	129782	2	489
结束	滑	130271	2	1
开始	滑	130434	1	-1
结束	按	130434	0	1794
	滑	130434	3	-1
	点	130597	2	0
	滑	130760	2	1
	点	130923	3	0
	滑	131086	3	-1
	点	131250	2	0
	滑	131413	2	1
	点	131576	3	0
	滑	131739	3	-1
	点	131902	2	0
	滑	132065	2	1
	点	132228	3	0
开始	滑	132391	2	1
持续	按	132391	3	81
结束	滑	132472	3	-1
开始	滑	132472	1	-1
持续	按	132472	0	82
结束	滑	132554	0	1
开始	滑	132554	2	1
持续	按	132554	3	81
结束	滑	132635	3	-1
开始	滑	132635	1	-1
持续	按	132635	0	82
结束	滑	132717	0	1
	点	132880	0	0
	点	132880	2	0
	点	133043	1	0
	点	133043	3	0
	点	133206	0	0
	点	133206	2	0
	点	133369	1	0
	点	133369	3	0
	点	133532	0	0
	点	133532	2	0
	点	133695	1	0
	点	133695	3	0
	点	133858	0	0
	点	133858	2	0
	点	134021	1	0
	点	134021	3	0
	点	134184	0	0
	点	134184	2	0
	点	134347	0	0
	点	134347	2	0
	点	134510	1	0
	点	134510	3	0
	点	134673	0	0
	点	134673	2	0
	点	134836	1	0
	点	134836	3	0
	点	135000	1	0
	点	135000	3	0
	点	135163	0	0
	点	135163	2	0
	点	135326	1	0
	点	135326	3	0
	点	135489	0	0
	点	135570	3	0
	点	135652	1	0
	点	135733	2	0
	点	135815	0	0
	点	135896	3	0
	点	135978	1	0
	点	136059	2	0
	点	136141	0	0
	点	136222	3	0
	点	136304	1	0
	点	136385	2	0
	点	136467	0	0
	点	136548	3	0
	点	136630	1	0
	点	136711	2	0
开始	滑	136793	1	-1
持续	按	136793	0	163
持续	滑	136956	0	1
结束	按	136956	1	163
开始	滑	136793	2	1
持续	按	136793	3	163
持续	滑	136956	3	-1
结束	按	136956	2	163
140000	92	1577	1373	
